Name,Address,Phone,Website,Email,Year Established,ABN,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Public Holidays,Categories,Full Category Tree,URL
Australian Estate Brokers: Nundah,"By Appointment, Nundah, QLD, 4012",(07) 30776570,http://www.estatebrokers.com.au/qld/nundah,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Nundah,Professional Services,Real Estate Agents,QLD: Brisbane,Nundah,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Nundah",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Nundah_2832816.html
Total Property Services,"Unit 3, 28 Keona Rd, Mcdowall, QLD, 4053",(07) 31617554,http://www.totalpropertyservices.net.au,mel@mywork.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Consultants,Property Management","Professional Services,Property Consultants,QLD: Brisbane,Mcdowall,Professional Services,Property Management,QLD: Brisbane,Mcdowall",https://www.startlocal.com.au/professional/propertyconsultants/qld_brisbane/Total_Property_Services_2833912.html
Covecrest Group Pty Ltd,"Po Box 260, Nundah, QLD, 4012",732605000,http://www.covecrestgroup.com.au,NA,2006,2147483647,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Nundah,Professional Services,Real Estate Agents,QLD: Brisbane,Nundah",https://www.startlocal.com.au/services/estate/qld_brisbane/Covecrest_Group_Pty_Ltd_2417319.html
Run Property,"1221 Sandgate Rd, Nundah, QLD, 4012",738336650,http://www.run.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Nundah,Professional Services,Real Estate Agents,QLD: Brisbane,Nundah",https://www.startlocal.com.au/services/estate/qld_brisbane/Run_Property_2171662.html
The Professionals Sandgate,"Cnr Fourth Ave & Brighton Rd, Sandgate, QLD, 4017",(07) 38699999,http://www.professionalssandgate.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Sandgate,Professional Services,Real Estate Agents,QLD: Brisbane,Sandgate",https://www.startlocal.com.au/services/estate/qld_brisbane/The_Professionals_Sandgate_1060412.html
Australian Estate Brokers: Kedron,"By Appointment, Kedron, QLD, 4031",(07) 30776570,http://www.estatebrokers.com.au/qld/kedron,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Kedron,Professional Services,Real Estate Agents,QLD: Brisbane,Kedron,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Kedron",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Kedron_2832836.html
Australian Estate Brokers: Banyo,"By Appointment, Banyo, QLD, 4014",(07) 30776570,http://www.estatebrokers.com.au/qld/banyo,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Banyo,Professional Services,Real Estate Agents,QLD: Brisbane,Banyo,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Banyo",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Banyo_2832818.html
Designing Developments,"21 Michael Pl, Bracken Ridge, QLD, 4017",412642180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Bracken Ridge,Professional Services,Real Estate Agents,QLD: Brisbane,Bracken Ridge",https://www.startlocal.com.au/services/estate/qld_brisbane/Designing_Developments_2703009.html
Queensland Property Management,"Shop 2 521 Beams Rd, Carseldine, QLD, 4034",(07) 38627333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Property Management,"Professional Services,Property Management,QLD: Brisbane,Carseldine",https://www.startlocal.com.au/professional/realestatemanagement/qld_brisbane/Queensland_Property_Management_1060424.html
Orchidcrest Pty Ltd,"717 - 735 Trouts Rd, Aspley, QLD, 4034",(07) 32638118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Property Management,"Professional Services,Property Management,QLD: Brisbane,Aspley",https://www.startlocal.com.au/professional/realestatemanagement/qld_brisbane/Orchidcrest_Pty_Ltd_1772175.html
Australian Estate Brokers: Bracken Ridge,"By Appointment, Bracken Ridge, QLD, 4017",(07) 30776570,http://www.estatebrokers.com.au/qld/bracken-ridge,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Bracken Ridge,Professional Services,Real Estate Agents,QLD: Brisbane,Bracken Ridge,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Bracken Ridge",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Bracken_Ridge_2832820.html
Australian Estate Brokers: Chermside,"By Appointment, Chermside, QLD, 4032",(07) 30776570,http://www.estatebrokers.com.au/qld/chermside,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Chermside,Professional Services,Real Estate Agents,QLD: Brisbane,Chermside,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Chermside",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Chermside_2832838.html
Morpheus Property,"10 Kirby Rd, Aspley, QLD, 4034",1300 911 576,http://www.morpheusproperty.com.au,martyn@morpheusproperty.com.au,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Buyers Agents","Professional Services,Property Management,QLD: Brisbane,Aspley,Professional Services,Real Estate Buyers Agents,QLD: Brisbane,Aspley",https://www.startlocal.com.au/professional/realestatemanagement/qld_brisbane/Morpheus_Property_1907997.html
Brisbane Realty,"530 Logan Rd, Greenslopes, QLD, 4120",(07) 33975661,http://www.brisbanerealty.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Greenslopes",https://www.startlocal.com.au/services/estate/qld_brisbane/Brisbane_Realty_585458.html
Sw Thompson Building,"48 Basalt St, Geebung, QLD, 4034",(07) 38658200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Property Management,"Professional Services,Property Management,QLD: Brisbane,Geebung",https://www.startlocal.com.au/professional/realestatemanagement/qld_brisbane/Sw_Thompson_Building_1772173.html
Whitney Realty,"Po Box 69, Greenslopes, QLD, 4120",(07) 33979066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Greenslopes,Professional Services,Real Estate Agents,QLD: Brisbane,Greenslopes",https://www.startlocal.com.au/services/estate/qld_brisbane/Whitney_Realty_1772217.html
Dauphin @ Highgate,"By Appointment, Highgate Hill, QLD, 4101",0410 630 685,http://www.dauphinathighgate.com.au,sarah@projectpropertysales.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Highgate Hill",https://www.startlocal.com.au/services/estate/qld_brisbane/Dauphin_Highgate_2804842.html
Property Marketing Corporation,"Buranda Commercial Centre 250 Ipswich Road, Buranda, QLD, 4102",738911322,http://www.propertymarketing.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Building Consultants & Management,Property Management,Real Estate Agents","Professional Services,Building Consultants & Management,QLD: Brisbane,Buranda,Professional Services,Property Management,QLD: Brisbane,Buranda,Professional Services,Real Estate Agents,QLD: Brisbane,Buranda",https://www.startlocal.com.au/services/estate/qld_brisbane/Property_Marketing_Corporation_2211885.html
King & Co Property Consultants,"99 Annerley Rd, Woolloongabba, QLD, 4102",(07) 38443222,http://www.kingco.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Consultants,Real Estate Agents","Professional Services,Property Consultants,QLD: Brisbane,Woolloongabba,Professional Services,Real Estate Agents,QLD: Brisbane,Woolloongabba",https://www.startlocal.com.au/services/estate/qld_brisbane/King_Co_Property_Consultants_1055038.html
Elite Real Est,"Shop 5 191-195 Sir Fred Schonell Dr, St Lucia, QLD, 4067",(07) 37195000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,St Lucia",https://www.startlocal.com.au/services/estate/qld_brisbane/Elite_Real_Est_1773864.html
Eagle Real Est,"44 Esher St, Tarragindi, QLD, 4121",0408 786740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Tarragindi",https://www.startlocal.com.au/services/estate/qld_brisbane/Eagle_Real_Est_1773723.html
Ray White: St Lucia,"Shop 7, 28 Hawken Dr, St Lucia, QLD, 4067",(07) 33278888,http://www.raywhite.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,St Lucia",https://www.startlocal.com.au/services/estate/qld_brisbane/Ray_White_St_Lucia_585231.html
Petrac,"1/417 Logan Rd, Greenslopes, QLD, 4120",731008800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Greenslopes,Professional Services,Real Estate Agents,QLD: Brisbane,Greenslopes",https://www.startlocal.com.au/services/estate/qld_brisbane/Petrac_2348038.html
Jeff Jones Real Estate,"60 Old Cleveland Rd, Greenslopes, QLD, 4120",733975166,http://www.jeffjones.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Strata Title Management","Professional Services,Property Management,QLD: Brisbane,Greenslopes,Professional Services,Real Estate Agents,QLD: Brisbane,Greenslopes,Professional Services,Strata Title Management,QLD: Brisbane,Greenslopes",https://www.startlocal.com.au/services/estate/qld_brisbane/Jeff_Jones_Real_Estate_1977857.html
Australian Estate Brokers: Tarragindi,"By Appointment, Tarragindi, QLD, 4121",(07) 30776570,http://www.estatebrokers.com.au/qld/tarragindi,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Tarragindi,Professional Services,Real Estate Agents,QLD: Brisbane,Tarragindi,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Tarragindi",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Tarragindi_2832682.html
Trendall Real Est,"220 Cracknell Rd, Tarragindi, QLD, 4121",(07) 38480202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Tarragindi",https://www.startlocal.com.au/services/estate/qld_brisbane/Trendall_Real_Est_1776721.html
Australian Estate Brokers: Annerley,"By Appointment, Annerley, QLD, 4103",(07) 30776570,http://www.estatebrokers.com.au/qld/annerley,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Annerley,Professional Services,Real Estate Agents,QLD: Brisbane,Annerley,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Annerley_2832686.html
E.L. Property Management,"Suite 3 360 Epswich Rd, Annerley, QLD, 4103",733910306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/E.L._Property_Management_2222263.html
About Property,"75 Mitre St, St Lucia, QLD, 4067",0412 417086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Consultants,Real Estate Agents","Professional Services,Property Consultants,QLD: Brisbane,St Lucia,Professional Services,Real Estate Agents,QLD: Brisbane,St Lucia",https://www.startlocal.com.au/services/estate/qld_brisbane/About_Property_1764535.html
Brenda Holland Realty,"206 Cracknell Rd, Tarragindi, QLD, 4121",(07) 33926577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Tarragindi,Professional Services,Real Estate Agents,QLD: Brisbane,Tarragindi",https://www.startlocal.com.au/services/estate/qld_brisbane/Brenda_Holland_Realty_1060486.html
Rene Ansen Real Est,"Suite 3 360 Ipswich Rd, Annerley, QLD, 4103",(07) 33912682,http://www.reneansenrealestate.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Annerley,Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Rene_Ansen_Real_Est_1772205.html
Hancock R L Pty Ltd,"25/217 Hawken Dr, St Lucia, QLD, 4067",(07) 38710405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,St Lucia",https://www.startlocal.com.au/services/estate/qld_brisbane/Hancock_R_L_Pty_Ltd_1774195.html
Ray White: Moorooka,"131 Beaudesert Rd, Palm Plaza, Moorooka, QLD, 4105",(07) 38921444,http://www.raywhite.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Moorooka",https://www.startlocal.com.au/services/estate/qld_brisbane/Ray_White_Moorooka_585194.html
Callaghan & Co First National,"130 Beaudesert Rd, Moorooka, QLD, 4105",(07) 38489022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Moorooka",https://www.startlocal.com.au/services/estate/qld_brisbane/Callaghan_Co_First_National_585191.html
Daynes Residential Real Est,"16 Mayfield Rd, Moorooka, QLD, 4105",(07) 38924844,http://www.daynesresidential.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Moorooka",https://www.startlocal.com.au/services/estate/qld_brisbane/Daynes_Residential_Real_Est_1773596.html
Australian Estate Brokers: Moorooka,"By Appointment, Moorooka, QLD, 4105",(07) 30776570,http://www.estatebrokers.com.au/qld/moorooka,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,Moorooka,Professional Services,Real Estate Agents,QLD: Brisbane,Moorooka,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,Moorooka",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_Moorooka_2832950.html
Julie Hardeman Real Est,"488 Ipswich Rd, Annerley, QLD, 4103",(07) 38480058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Julie_Hardeman_Real_Est_1774516.html
Australian Estate Brokers: St Lucia,"By Appointment, St Lucia, QLD, 4067",(07) 30776570,http://www.estatebrokers.com.au/St-Lucia,me@michaeldahdouh.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents,Real Estate Sales Advisory","Professional Services,Property Management,QLD: Brisbane,St Lucia,Professional Services,Real Estate Agents,QLD: Brisbane,St Lucia,Professional Services,Real Estate Sales Advisory,QLD: Brisbane,St Lucia",https://www.startlocal.com.au/services/estate/qld_brisbane/Australian_Estate_Brokers_St_Lucia_2832916.html
Re/Max Colonial,"445 Ipswich Rd, Annerley, QLD, 4103",(07) 33730000,NA,NA,NA,NA,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 1:00pm,---,---,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Re_Max_Colonial_1776106.html
Re/Max Colonial-The Nick Bekker Team,"445 Ipswich Rd, Annerley, QLD, 4103",733730013,http://www.nickbekker.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Re_Max_Colonial-The_Nick_Bekker_Team_2221967.html
Lever Valuers Pty Ltd,"Unit 2 453 Ipswich Rd, Annerley, QLD, 4103",738925188,http://www.levervaluers.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Estate Agents,Real Estate Valuers","Professional Services,Real Estate Agents,QLD: Brisbane,Annerley,Professional Services,Real Estate Valuers,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Lever_Valuers_Pty_Ltd_2592490.html
Prd Nationwide,"441 Ipswich Rd, Annerley, QLD, 4103",(07) 38487369,http://www.ljhooker.com.au/annerley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Prd_Nationwide_585308.html
Comino Realty,"520 Ipswich Rd, Annerley, QLD, 4103",(07) 38480088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Comino_Realty_585342.html
Leeson Valuers,"Po Box 505, Annerley, QLD, 4103",738488022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Estate Agents,Real Estate Valuers,Valuers - General","Professional Services,Real Estate Agents,QLD: Brisbane,Annerley,Professional Services,Real Estate Valuers,QLD: Brisbane,Annerley,Professional Services,Valuers - General,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Leeson_Valuers_2675542.html
Young R N,"101 Delville Ave, Moorooka, QLD, 4105",(07) 38486881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Moorooka",https://www.startlocal.com.au/services/estate/qld_brisbane/Young_R_N_585209.html
Ray White: Annerley,"Unit 2, 461 Ipswich Rd, Annerley, QLD, 4103",(07) 34268444,http://www.raywhite.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Ray_White_Annerley_585309.html
Uptown Real Estate,"526 Ipswich Rd, Annerley, QLD, 4103",(07) 38484720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Uptown_Real_Estate_585341.html
Barb Johnston Property,"Po Box 6197, Fairfield Gardens, QLD, 4103",(07) 33931199,http://www.barbjohnston.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Fairfield Gardens",https://www.startlocal.com.au/services/estate/qld_brisbane/Barb_Johnston_Property_1777853.html
Elders Real Estate,"Gpo Box 186, Brisbane, QLD, 4001",(07) 38405555,http://www.eldersre.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Consultants,Real Estate Agents","Professional Services,Property Consultants,QLD: Brisbane,Brisbane,Professional Services,Real Estate Agents,QLD: Brisbane,Brisbane",https://www.startlocal.com.au/services/estate/qld_brisbane/Elders_Real_Estate_1054993.html
Matthews Trevor,"678 Ipswich Rd, Annerley, QLD, 4103",738480655,http://www.matthewsrealestate.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Annerley,Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Matthews_Trevor_1990264.html
Professionals Annerley,"Unit 3 461 Ipswich Rd, Annerley, QLD, 4103",(07) 38921555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Professionals_Annerley_585338.html
Hooker L J,"652 Ipswich Rd, Annerley, QLD, 4103",(07) 38488399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Hooker_L_J_585334.html
Matthews R,"678 Ipswich Rd, Annerley, QLD, 4103",(07) 38480655,http://www.matthewsrealestate.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Annerley",https://www.startlocal.com.au/services/estate/qld_brisbane/Matthews_R_1775046.html
Mike McHutchison,"14 Orvieto Rd, Yeronga, QLD, 4104",(07) 38305376,http://www.realestatebris.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Yeronga",https://www.startlocal.com.au/services/estate/qld_brisbane/Mike_McHutchison_1775148.html
Aston Commercial,"Unit 3 96 Wilkie St, Yeerongpilly, QLD, 4105",(07) 33927999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Yeerongpilly",https://www.startlocal.com.au/services/estate/qld_brisbane/Aston_Commercial_585208.html
Kencal Projects Pty Ltd,"Po Box 3120, Yeronga, QLD, 4104",439714027,http://www.kencal.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Yeronga,Professional Services,Real Estate Agents,QLD: Brisbane,Yeronga",https://www.startlocal.com.au/services/estate/qld_brisbane/Kencal_Projects_Pty_Ltd_2143934.html
John Sanderson & Assoc,"Po Box 3041, Yeronga, QLD, 4104",738486440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Estate Agents,Real Estate Valuers,Valuers - General","Professional Services,Real Estate Agents,QLD: Brisbane,Yeronga,Professional Services,Real Estate Valuers,QLD: Brisbane,Yeronga,Professional Services,Valuers - General,QLD: Brisbane,Yeronga",https://www.startlocal.com.au/services/estate/qld_brisbane/John_Sanderson_Assoc_2542352.html
L J Hooker,"Shop 1 180 Fairfield Rd, Fairfield, QLD, 4103",(07) 38446633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Fairfield",https://www.startlocal.com.au/services/estate/qld_brisbane/L_J_Hooker_1774691.html
Local Real Est Fairfield,"Shop 1 180 Fairfield Rd, Fairfield, QLD, 4103",(07) 38446633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Fairfield,Professional Services,Real Estate Agents,QLD: Brisbane,Fairfield",https://www.startlocal.com.au/services/estate/qld_brisbane/Local_Real_Est_Fairfield_1772207.html
L J Hooker,"813 Gympie Rd, Chermside, QLD, 4032",(07) 33501900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Chermside",https://www.startlocal.com.au/services/estate/qld_brisbane/L_J_Hooker_585060.html
Rent Rhino,"243 Hamilton Rd, Chermside, QLD, 4032",1300 996 190,http://www.rentrhino.com.au/,brijesh@reloadconsulting.com,2005,NA,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,9:00am - 5:00pm,---,---,---,"Property Management,Real Estate Agents,Real Estate Listing Services","Professional Services,Property Management,QLD: Brisbane,Chermside,Professional Services,Real Estate Agents,QLD: Brisbane,Chermside,Professional Services,Real Estate Listing Services,QLD: Brisbane,Chermside",https://www.startlocal.com.au/services/estate/qld_brisbane/Rent_Rhino_1888643.html
Jensen Property,"Unit 1, 419 Fairfield Rd, Yeronga, QLD, 4104",(07) 34269888,http://www.abpatlas.com.au,jensenpropertyz@gmail.com,NA,NA,8:30am - 5:30pm,8:30am - 5:30pm,8:30am - 5:30pm,8:30am - 5:30pm,8:30am - 5:30pm,8:30am - 5:30pm,- Closed -,---,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Yeronga",https://www.startlocal.com.au/services/estate/qld_brisbane/Jensen_Property_2898884.html
Raine & Horne: Chermside,"818 Gympie Rd, Chermside, QLD, 4032",(07) 33508400,http://www.raineandhorne.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Chermside",https://www.startlocal.com.au/services/estate/qld_brisbane/Raine_Horne_Chermside_2556715.html
Developthis,"824 Gympie Rd, Chermside, QLD, 4032",732563511,http://www.developthis.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Property Management,Real Estate Agents","Professional Services,Property Management,QLD: Brisbane,Chermside,Professional Services,Real Estate Agents,QLD: Brisbane,Chermside",https://www.startlocal.com.au/services/estate/qld_brisbane/Developthis_2325935.html
Ray White: Bracken Ridge,"Shop 9, Cnr Telegraph & Norris Rds, Bracken Ridge Plaza, Bracken Ridge, QLD, 4017",(07) 32615122,http://www.raywhite.com,NA,NA,NA,8:30am - 5:00pm,8:30am - 5:00pm,8:30am - 5:00pm,8:30am - 5:00pm,8:30am - 5:00pm,8:30am - 4:00pm,---,---,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Bracken Ridge",https://www.startlocal.com.au/services/estate/qld_brisbane/Ray_White_Bracken_Ridge_585006.html
Tandem 54 Pty Ltd,"PO Box 518, Chermside, QLD, 4032",(07) 38619853,http://www.tandem54.com.au,udai@mediaheroes.com.au,NA,45108793951,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Chermside",https://www.startlocal.com.au/services/estate/qld_brisbane/Tandem_54_Pty_Ltd_1776643.html
R & M Property Advisory,"Po Box 546, Chermside South, QLD, 4032",732635764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Estate Agents,Real Estate Valuers","Professional Services,Real Estate Agents,QLD: Brisbane,Chermside South,Professional Services,Real Estate Valuers,QLD: Brisbane,Chermside South",https://www.startlocal.com.au/services/estate/qld_brisbane/R_M_Property_Advisory_2233948.html
Harcourts: Chermside,"Shop 1, 725 Gympie Rd, Chermside, QLD, 4032",(07) 33503433,http://www.harcourts.com.au,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate Agents,"Professional Services,Real Estate Agents,QLD: Brisbane,Chermside",https://www.startlocal.com.au/services/estate/qld_brisbane/Harcourts_Chermside_2572744.html
